time_x,datetime,Blue,Green,Red,NIR,visnirAlbedo,time_y,elevation,slope,aspect,hillshade,time_end
1369329350127,2013-05-23 17:15:50.127,0.9531850218772888,0.932889997959137,0.9027500152587892,0.7366225123405457,0.6570530769824983,1369094400000.0,988.3773803710938,6.0,220.0,192.0,1369094400000.0
1438437601169,2015-08-01 14:00:01.169,0.965560019016266,0.8906224966049194,0.858585000038147,0.6413900256156921,0.6263373765707017,1438387200000.0,452.0707702636719,15.0,299.0,220.0,1438387200000.0
1462543570641,2016-05-06 14:06:10.641,0.9857450127601624,0.9320650100708008,0.9193875193595886,0.7737200260162354,0.6845001335680485,1462320000000.0,455.8515625,7.0,248.0,202.0,1462320000000.0
1470232825391,2016-08-03 14:00:25.391,0.8894674777984619,0.819617509841919,0.7848849892616272,0.585070013999939,0.5949524538636211,1470096000000.0,451.340087890625,4.0,285.0,194.0,1470096000000.0
1365428202086,2013-04-08 13:36:42.086,0.94319885969162,0.9154419898986816,0.9157846570014954,0.852180540561676,0.7170685212612153,1365379200000.0,1122.399658203125,8.0,67.0,156.0,1365379200000.0
1366033370116,2013-04-15 13:42:50.116,0.9418355226516724,0.9270678758621216,0.9063603281974792,0.8316830992698669,0.7240102817356588,1366156800000.0,1128.8773193359375,5.0,76.0,165.0,1366156800000.0
1466257593826,2016-06-18 13:46:33.826,0.9830225110054016,0.9153724908828736,0.8842149972915649,0.6641049981117249,0.6333155064940452,1466121600000.0,1121.6634521484375,8.0,81.0,155.0,1466121600000.0
1428683322811,2015-04-10 16:28:42.811,0.938884973526001,0.8860024809837341,0.8570724725723267,0.7510049939155579,0.705335720819235,1428451200000.0,1823.7408447265625,23.0,232.0,235.0,1428624000000.0
1429199522353,2015-04-16 15:52:02.353,0.8089200258255005,0.6419399976730347,0.5688725113868713,0.431894987821579,0.6468209771960974,1428969600000.0,1826.13818359375,4.0,48.0,172.0,1428969600000.0
1371479696231,2013-06-17 14:34:56.231,0.4780528843402862,0.4977740943431854,0.5062492489814758,0.3898909389972687,0.355230104649067,1371600000000.0,82.43525695800781,1.0,286.0,183.0,1371600000000.0
1371651753866,2013-06-19 14:22:33.866,0.6600757837295532,0.6738319396972656,0.6786007881164551,0.6216513514518738,0.5313210254013541,1371600000000.0,82.43525695800781,1.0,286.0,183.0,1371600000000.0
1371823835280,2013-06-21 14:10:35.280,0.4923832416534424,0.5172698497772217,0.5274612903594971,0.4098226726055145,0.3611487306803466,1371600000000.0,82.43525695800781,1.0,286.0,183.0,1371600000000.0
1373378280579,2013-07-09 13:58:00.579,0.4976548850536346,0.520817220211029,0.5276363492012024,0.400372564792633,0.359063826444745,1373328000000.0,82.66145324707031,6.0,88.0,163.0,1373760000000.0
1373639310086,2013-07-12 14:28:30.086,0.217591717839241,0.2018502205610275,0.2066546976566314,0.099466748535633,0.2026889989726245,1373328000000.0,82.66145324707031,6.0,88.0,163.0,1373760000000.0
1366122221976,2013-04-16 14:23:41.976,0.9706780314445496,0.9504091143608092,0.9586755633354188,0.8834590315818787,0.7160426856279374,1366243200000.0,1896.792236328125,5.0,60.0,168.0,1366243200000.0
1403622223290,2014-06-24 15:03:43.290,0.9624249935150146,0.9373725056648254,0.917187511920929,0.8177474737167358,0.7153648574590685,1403568000000.0,2062.76123046875,6.0,347.0,184.0,1403568000000.0
1339423676355,2012-06-11 14:07:56.355,0.6584397554397583,0.6273283362388611,0.5847367644309998,0.4262272417545318,0.4862245922952889,1339372800000.0,238.5031890869141,9.0,162.0,171.0,1339372800000.0
1466690828979,2016-06-23 14:07:08.979,0.9470524787902832,0.8863325119018555,0.8299300074577332,0.5844374895095825,0.6093651147007944,1466640000000.0,239.9004821777344,4.0,217.0,188.0,1466640000000.0
1473602856044,2016-09-11 14:07:36.044,0.5511075258255005,0.5164849758148193,0.4852449893951416,0.3185675144195556,0.3992974182486534,1473379200000.0,237.4229736328125,13.0,190.0,188.0,1473379200000.0
1369774114602,2013-05-28 20:48:34.602,0.9712525010108948,0.937702476978302,0.928077518939972,0.8444225192070007,0.7267279759049416,1369699200000.0,2052.77978515625,12.0,173.0,176.0,1369699200000.0
1433091561123,2015-05-31 16:59:21.123,0.9617375135421752,0.9382249712944032,0.9278299808502196,0.841480016708374,0.7176784832954408,1433116800000.0,2045.1904296875,0.0,77.0,179.0,1433116800000.0
1461949931220,2016-04-29 17:12:11.220,0.9752399921417236,0.9438624978065492,0.9290400147438048,0.8423050045967102,0.7310387703597547,1462147200000.0,2050.003662109375,3.0,36.0,176.0,1462147200000.0
1462121991485,2016-05-01 16:59:51.485,0.9746900200843812,0.9391875267028807,0.9277750253677368,0.8424699902534485,0.7293138888478283,1462147200000.0,2050.003662109375,3.0,36.0,176.0,1462147200000.0
1345386436524,2012-08-19 14:27:16.524,0.609419584274292,0.5989193916320801,0.5650711059570312,0.3902569711208343,0.4292047174543144,1345248000000.0,710.4069213867188,4.0,181.0,180.0,1345248000000.0
1462371561279,2016-05-04 14:19:21.279,0.8060050010681152,0.7302424907684326,0.6800274848937988,0.5038350224494934,0.5775716001331807,1462320000000.0,710.8200073242188,11.0,331.0,197.0,1462320000000.0
1470493927508,2016-08-06 14:32:07.508,0.6094624996185303,0.5862525105476379,0.5669749975204468,0.4094825088977813,0.4330730109363794,1470355200000.0,709.5491943359375,7.0,12.0,175.0,1470355200000.0
1408036407570,2014-08-14 17:13:27.570,0.9379500150680542,0.9012374877929688,0.8834999799728394,0.7856000065803528,0.70002375690341,1407974400000.0,1687.1177978515625,2.0,55.0,175.0,1407974400000.0
1408208466320,2014-08-16 17:01:06.320,0.971939980983734,0.9349524974822998,0.9169399738311768,0.8115599751472473,0.7154396273612977,1407974400000.0,1687.1177978515625,2.0,55.0,175.0,1407974400000.0
1466203742758,2016-06-17 22:49:02.758,0.9670450091362,0.9287924766540528,0.9115775227546692,0.8087549805641174,0.714022416973114,1466208000000.0,1687.8619384765625,2.0,6.0,180.0,1466208000000.0
1458740377384,2016-03-23 13:39:37.384,0.8316900134086609,0.7735549807548523,0.7507849931716919,0.6787624955177307,0.6620920333266258,1458864000000.0,1392.8834228515625,10.0,21.0,169.0,1458864000000.0
1373645171593,2013-07-12 16:06:11.593,0.9834935665130616,0.944625973701477,0.9105910658836364,0.8331472277641296,0.7634602671802044,1373846400000.0,1458.800048828125,4.0,279.0,193.0,1373846400000.0
1400774299896,2014-05-22 15:58:19.896,0.954230010509491,0.924667477607727,0.9159225225448608,0.8194525241851807,0.7027380183160306,1400803200000.0,1460.3902587890625,2.0,72.0,174.0,1400803200000.0
1407686332785,2014-08-10 15:58:52.785,0.926289975643158,0.886139988899231,0.8511049747467041,0.7342575192451477,0.6915187772512437,1407801600000.0,1461.60595703125,5.0,340.0,185.0,1407801600000.0
1410018025710,2014-09-06 15:40:25.710,0.8192325234413147,0.5415099859237671,0.3913874924182892,0.2100525051355362,0.6966872725680471,1410048000000.0,1467.51513671875,3.0,227.0,187.0,1410048000000.0
1429893661706,2015-04-24 16:41:01.706,0.9360525012016296,0.8968924880027771,0.8897424936294556,0.8125500082969666,0.7082401262521745,1429920000000.0,1459.5059814453125,2.0,355.0,181.0,1429920000000.0
